name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Madrid, Comunidad de Madrid, España",2020-05-31T05:00:00,20.1,20.1,8.5,47.26,0,0,,0,0,13.7,6.9,69,1011.6,30,13.2,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,LEMD,LEVS,08226099999,08223099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-05-31T06:00:00,19.7,19.7,6.9,43.19,0,0,,0,0,16.2,6.8,87,1012.4,30,16.8,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,08219099999,08223099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-05-31T07:00:00,19,19,6.9,45.32,0,0,,0,0,10.4,5.4,85,1012.6,33.4,16.8,9,0,0,,Partially cloudy,partly-cloudy-day,"08221099999,D8661,08219099999,08223099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-05-31T08:00:00,18.9,18.9,7.1,46.14,0,0,,0,0,15.5,8.7,97,1011.1,27,32.3,44,0.2,0,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2020-05-31T09:00:00,20.9,20.9,8.3,44.17,0,0,,0,0,11.5,5.1,87,1012.6,33.4,14.9,251,0.9,3,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2020-05-31T10:00:00,22.2,22.2,8.3,40.77,0,0,,0,0,13,5.5,128,1013.2,36.8,14.9,382,1.4,4,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2020-05-31T11:00:00,22.5,22.5,9.5,43.58,0,0,,0,0,20.5,6.3,95,1012.4,46.4,21.5,501,1.8,5,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08226099999,08219099999,08223099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-05-31T12:00:00,23.5,23.5,8.8,39.26,0,0,,0,0,11.9,6.1,117,1013,45.6,14.9,264,1,3,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2020-05-31T13:00:00,25.1,25.1,9.5,37.2,0,0,,0,0,9,4,122,1012.2,30,14.9,343,1.2,3,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2020-05-31T14:00:00,26.5,26.5,9.3,33.94,0.001,100,rain,0,0,10.8,3.6,98,1008.3,70.4,29.6,707,2.5,7,,"Rain, Partially cloudy",rain,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2020-05-31T15:00:00,29.1,28,10.5,31.66,0,0,,0,0,13,4.3,141,1010.5,36.8,14.9,925,3.3,9,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2020-05-31T16:00:00,30.9,29.5,10.6,28.61,0,0,,0,0,13,1.5,52,1009.8,30,14.9,748,2.7,7,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2020-05-31T17:00:00,27.5,27,10.5,34.59,0.13,100,rain,0,0,28.1,10.9,324,1008.7,55.9,21.5,412,1.5,4,,"Rain, Partially cloudy",rain,"08221099999,08224099999,D8661,08226099999,08219099999,08223099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-05-31T18:00:00,22.8,22.8,12.9,53.63,2.874,100,rain,0,0,11.9,6.6,308,1009.8,80.7,12.4,155,0.6,2,,"Rain, Partially cloudy",rain,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2020-05-31T19:00:00,23.4,23.4,11.7,47.96,0.095,100,rain,0,0,33.1,7,147,1010.8,92.6,12.4,110,0.4,1,,"Rain, Overcast",rain,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2020-05-31T20:00:00,16.7,16.7,13.4,81.01,33.155,100,rain,0,0,25.2,15.9,345,1009.2,100,19.7,87,0.3,1,,"Rain, Overcast",rain,"08221099999,08224099999,D4212,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2020-05-31T21:00:00,16.4,16.4,13.4,82.45,0.103,100,rain,0,0,22.7,13,4,1011.4,90,13.1,8,0,0,,"Rain, Partially cloudy",rain,"08221099999,D8661,08219099999,08223099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-05-31T22:00:00,16.5,16.5,13.2,80.84,0.003,100,rain,0,0,11.9,5.2,89,1014.6,93.4,9.1,5,0,0,,"Rain, Overcast",rain,"08221099999,D8661,08219099999,08223099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-05-31T23:00:00,18.2,18.2,14.2,77.53,0.354,100,rain,0,0,26.3,6.2,9,1015.4,73.2,12.8,0,0,0,,"Rain, Partially cloudy",rain,"08221099999,LEMD,LEVS,08226099999,08223099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-06-01T00:00:00,16.5,16.5,12.8,78.86,0.001,100,rain,0,0,17.6,6.1,68,1015.7,90,16.4,0,0,0,,"Rain, Partially cloudy",rain,"08221099999,08219099999,08223099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-06-01T01:00:00,16.3,16.3,12.3,77.22,0.095,100,rain,0,0,16.2,6.8,91,1016.4,90,16.8,0,0,0,,"Rain, Partially cloudy",rain,"08221099999,08219099999,08223099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-06-01T02:00:00,16.2,16.2,12.7,79.91,0.001,100,rain,0,0,14.4,7.6,95,1015.6,90,16.2,0,0,0,,"Rain, Partially cloudy",rain,"08221099999,08219099999,08223099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-06-01T03:00:00,15.9,15.9,12.2,78.73,0,0,,0,0,16.2,7.6,355,1014.1,90,21.8,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,08226099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-06-01T04:00:00,15.6,15.6,12.5,81.88,0,0,,0,0,10.1,2.2,18,1013.6,90,28.8,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,08226099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-06-01T05:00:00,15.4,15.4,14.4,93.57,0,0,,0,0,9,4.2,6,1013.6,50,17.7,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,LEMD,08226099999,LETO,08213099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-06-01T06:00:00,14.1,14.1,11.5,84.3,0,0,,0,0,9.7,4.7,21,1013.9,50,28.6,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,08226099999,08219099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-06-01T07:00:00,13.7,13.7,11.4,86.1,0,0,,0,0,7.2,3.6,150,1015.6,33.4,11.9,9,0,0,,Partially cloudy,partly-cloudy-day,"08221099999,D8661,08219099999,08223099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-06-01T08:00:00,14.4,14.4,12.5,88.55,0,0,,0,0,5,1.8,248,1014.8,35.1,25.8,59,0.2,1,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2020-06-01T09:00:00,18.3,18.3,14.4,78.14,0,0,,0,0,6.1,0.8,303,1015.6,30,12.9,248,0.9,2,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2020-06-01T10:00:00,21.1,21.1,11.9,55.99,0,0,,0,0,6.1,0.8,162,1016.2,10,14.9,454,1.6,5,,Clear,clear-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2020-06-01T11:00:00,22.2,22.2,13.6,58.48,0,0,,0,0,15.8,4.5,277,1015.5,26.5,18.5,639,2.3,6,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08226099999,08219099999,08223099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-06-01T12:00:00,23.7,23.7,10.4,43.09,0,0,,0,0,10.8,4,213,1016,35.3,12.2,740,2.7,7,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2020-06-01T13:00:00,25.1,25.1,9.8,37.95,0,0,,0,0,9.7,2.2,197,1015.9,19.4,12.7,851,3.1,9,,Clear,clear-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2020-06-01T14:00:00,26.6,26.6,9.6,34.5,0,0,,0,0,14.8,6.9,169,1012.1,52.5,29.6,916,3.3,9,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2020-06-01T15:00:00,27.2,26.6,8.9,31.6,0,0,,0,0,13,4,155,1016,30,10,873,3.1,9,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2020-06-01T16:00:00,27.2,26.6,8.8,31.5,0,0,,0,0,11.9,2.6,242,1014.5,37.8,14.9,952,3.4,10,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2020-06-01T17:00:00,28.2,27.4,10.3,32.7,0,0,,0,0,23.4,11,214,1013.2,50.4,21.5,598,2.2,6,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08226099999,08219099999,08223099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-06-01T18:00:00,27.4,26.7,8.1,29.52,0,0,,0,0,5.1,0.5,333,1013.8,37.8,14.9,421,1.5,4,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2020-06-01T19:00:00,27,26.4,7.2,28.49,0,0,,0,0,14.4,5.8,133,1013.8,43,14.9,324,1.2,3,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2020-06-01T20:00:00,26.3,26.3,8,31.4,0,0,,0,0,12.2,4,285,1010.7,87.4,30.9,132,0.5,1,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2020-06-01T21:00:00,24.8,24.8,8.1,34.4,0,0,,0,0,9.4,4.8,297,1013.6,50.3,16.8,57,0.2,1,,Partially cloudy,partly-cloudy-day,"08221099999,D8661,08219099999,08223099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-06-01T22:00:00,22.5,22.5,7.1,37.1,0,0,,0,0,10.8,5.4,330,1013.9,53.7,16.8,11,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,D8661,08219099999,08223099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-06-01T23:00:00,23.6,23.6,11.2,45.59,0,0,,0,0,13,6.4,321,1014.8,40.8,13.2,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,LEMD,LEVS,08226099999,08223099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-06-02T00:00:00,20.6,20.6,8.1,44.63,0,0,,0,0,6.5,3.3,7,1015,100,16.8,0,0,0,,Overcast,cloudy,"08221099999,08219099999,08223099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-06-02T01:00:00,19.5,19.5,8,47.55,0,0,,0,0,9.4,1.8,58,1015.2,100,16.8,0,0,0,,Overcast,cloudy,"08221099999,08219099999,08223099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-06-02T02:00:00,18.6,18.6,8.8,52.84,0,0,,0,0,4.7,0,43,1015.2,100,16.8,0,0,0,,Overcast,cloudy,"08221099999,08219099999,08223099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-06-02T03:00:00,17.9,17.9,9.5,57.92,0,0,,0,0,9.7,3.3,48,1015.2,100,16.8,0,0,0,,Overcast,cloudy,"08221099999,08219099999,08223099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-06-02T04:00:00,16.8,16.8,10.7,67.03,0,0,,0,0,7.2,4.3,5,1015.3,100,16.8,0,0,0,,Overcast,cloudy,"08221099999,08219099999,08223099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-06-02T05:00:00,17.8,17.8,11.7,67.56,0,0,,0,0,9,3.4,5,1015,100,13.2,0,0,0,,Overcast,cloudy,"08221099999,LEMD,LEVS,08226099999,08223099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-06-02T06:00:00,16.8,16.8,10.8,67.75,0,0,,0,0,4.7,0.7,93,1015.4,100,16.8,0,0,0,,Overcast,cloudy,"08221099999,08219099999,08223099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-06-02T07:00:00,15.9,15.9,10.9,72.11,0,0,,0,0,8.3,3.3,84,1015.7,90,15.2,12,0,0,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D4212,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2020-06-02T08:00:00,16.5,16.5,12,74.53,0,0,,0,0,7.9,3.3,86,1014.5,88.1,26.3,75,0.3,1,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2020-06-02T09:00:00,19.7,19.7,11.1,57.81,0,0,,0,0,10.8,4.4,83,1016.4,90,14.9,217,0.8,2,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2020-06-02T10:00:00,21.2,21.2,10.2,49.69,0,0,,0,0,9.7,5,110,1016.3,90,14.9,362,1.3,4,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2020-06-02T11:00:00,23.1,23.1,12.7,52.16,0,0,,0,0,16.6,4.5,109,1015.6,81.8,19.4,363,1.3,4,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08226099999,08219099999,08223099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-06-02T12:00:00,23.5,23.5,9.9,41.96,0,0,,0,0,6.8,0.8,183,1016.1,100,14.9,503,1.8,5,,Overcast,cloudy,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2020-06-02T13:00:00,25.6,25.6,10.1,37.66,0,0,,0,0,12.6,5.8,170,1015.8,61.7,13.6,720,2.6,7,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2020-06-02T14:00:00,27.3,26.7,9.5,32.89,0,0,,0,0,16.6,6.2,197,1012.1,78,29.8,860,3.1,9,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2020-06-02T15:00:00,27.7,26.9,8.9,30.66,0,0,,0,0,18.7,3.7,215,1014.5,37.8,14.9,1037,3.7,10,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2020-06-02T16:00:00,28.9,27.7,8.1,27.06,0,0,,0,0,22.7,10.1,169,1013.5,53.4,14.9,764,2.8,8,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2020-06-02T17:00:00,29.6,28.2,8.3,26.43,0,0,,0,0,31.7,8.5,155,1012,45.2,21.5,758,2.7,8,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08226099999,08219099999,08223099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-06-02T18:00:00,30.6,28.9,7.5,23.51,0,0,,0,0,24.5,6.2,273,1012.4,36.8,14.9,594,2.1,6,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2020-06-02T19:00:00,30.4,28.6,5.4,20.61,0,0,,0,0,29.5,6.6,262,1011.7,33.4,14.9,543,2,5,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2020-06-02T20:00:00,28.3,27,4,21.21,0,0,,0,0,18.4,5.6,262,1008.4,29.4,30.9,163,0.6,2,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2020-06-02T21:00:00,25.9,25.9,4.5,25.3,0,0,,0,0,22.7,10.9,258,1011.5,10,16.8,40,0.1,0,,Clear,clear-day,"08221099999,D8661,08219099999,08223099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-06-02T22:00:00,23.6,23.6,3.8,27.6,0,0,,0,0,22,7.6,264,1012.5,0,16.8,15,0.1,0,,Clear,clear-night,"08221099999,D8661,08219099999,08223099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-06-02T23:00:00,22.1,22.1,9.5,44.69,0,0,,0,0,22,11.4,265,1012.8,82.2,13.1,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,LEMD,LEVS,08226099999,08223099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-06-03T00:00:00,19.4,19.4,7,44.61,0,0,,0,0,13.7,7.6,290,1013.6,0,16.8,0,0,0,,Clear,clear-night,"08221099999,08219099999,08223099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-06-03T01:00:00,18.2,18.2,7,47.84,0,0,,0,0,9,4,312,1013,0,16.8,0,0,0,,Clear,clear-night,"08221099999,08219099999,08223099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-06-03T02:00:00,17.2,17.2,7,51.22,0,0,,0,0,0,0.1,360,1013.1,0,16.8,0,0,0,,Clear,clear-night,"08221099999,08219099999,08223099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-06-03T03:00:00,16.3,16.3,7.6,56.11,0,0,,0,0,4.7,1.2,265,1012.4,0,16.8,0,0,0,,Clear,clear-night,"08221099999,08219099999,08223099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-06-03T04:00:00,15.8,15.8,7.6,58.14,0,0,,0,0,5.4,1.5,239,1012.5,0,15.5,0,0,0,,Clear,clear-night,"08221099999,08219099999,08223099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-06-03T05:00:00,15.5,15.5,10.1,70.17,0,0,,0,0,10.8,7.6,285,1011.7,0,12.5,0,0,0,,Clear,clear-night,"08221099999,LEMD,LEVS,08226099999,08223099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-06-03T06:00:00,14.9,14.9,7.7,61.72,0,0,,0,0,9.4,4.7,280,1011.8,0,16.2,0,0,0,,Clear,clear-night,"08221099999,08219099999,08223099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-06-03T07:00:00,14.3,14.3,7.9,65.59,0,0,,0,0,5.4,3.2,283,1011.9,19.9,16.8,5,0,0,,Clear,clear-day,"08221099999,D8661,08219099999,08223099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-06-03T08:00:00,15.1,15.1,9.2,67.88,0,0,,0,0,0.4,0,353,1011.2,34.7,28.7,93,0.3,1,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2020-06-03T09:00:00,19.4,19.4,9.8,53.6,0,0,,0,0,4.3,0.4,240,1012.3,36.8,14.9,240,0.9,2,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2020-06-03T10:00:00,21.8,21.8,10,47.01,0,0,,0,0,9.4,3.3,201,1011.9,30,14.9,442,1.6,4,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2020-06-03T11:00:00,24,24,11.5,45.47,0,0,,0,0,31.7,15.4,227,1010.6,30.5,20.5,618,2.2,6,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08226099999,08219099999,08223099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-06-03T12:00:00,26.3,26.3,9.6,35.02,0,0,,0,0,27.4,11.6,233,1010.9,47.4,14.9,812,2.9,8,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2020-06-03T13:00:00,26.5,26.5,9.4,34.04,0,0,,0,0,23.4,9.9,240,1010,45.4,14.9,807,2.9,8,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2020-06-03T14:00:00,27.2,26.6,8.9,31.58,0,0,,0,0,28.1,13.1,229,1006.5,52.8,30.6,943,3.4,9,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2020-06-03T15:00:00,27.6,26.9,9.2,31.44,0,0,,0,0,33.5,13.9,226,1008.7,32.6,14.9,947,3.4,9,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2020-06-03T16:00:00,28.2,27.3,9.6,31.18,0,0,,0,0,30.2,12.4,246,1007.4,45.4,14.9,645,2.3,6,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2020-06-03T17:00:00,27.8,27.2,11.2,35.68,0,0,,0,0,47.5,28.9,229,1005.8,43.5,21.1,964,3.5,10,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08226099999,08219099999,08223099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-06-03T18:00:00,28.2,27.3,9.7,31.65,0,0,,0,0,38.5,18.9,255,1006.3,45.4,14.9,741,2.7,7,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2020-06-03T19:00:00,26.7,26.4,9.2,33.33,0,0,,0,0,40,17.5,240,1005.9,48,14.9,309,1.1,3,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2020-06-03T20:00:00,25.3,25.3,8.1,33.53,0,0,,0,0,33.5,15.3,263,1003.1,42.6,30.9,131,0.5,1,,Partially cloudy,partly-cloudy-day,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2020-06-03T21:00:00,23,23,7.9,37.79,0,0,,0,0,19.4,8.1,315,1006,60.1,16.8,46,0.2,0,,Partially cloudy,partly-cloudy-day,"08221099999,D8661,08219099999,08223099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-06-03T22:00:00,21.7,21.7,8.4,42.28,0,0,,0,0,17.6,7.3,278,1006.2,86.6,16.8,14,0.1,0,,Partially cloudy,partly-cloudy-night,"08221099999,D8661,08219099999,08223099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-06-03T23:00:00,19.3,19.3,14.6,74.18,1.292,100,rain,0,0,27,13.5,280,1007.4,60.5,6.8,0,0,0,,"Rain, Partially cloudy",rain,"08221099999,LEMD,LEVS,08226099999,08223099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-06-04T00:00:00,19.9,19.9,11.9,60.01,0.001,100,rain,0,0,20.2,9.8,280,1007.4,53.7,11.9,0,0,0,,"Rain, Partially cloudy",rain,"08221099999,08219099999,08223099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-06-04T01:00:00,19,19,12.6,66.51,0.19,100,rain,0,0,15.1,6.1,290,1007.3,80,11.6,0,0,0,,"Rain, Partially cloudy",rain,"08221099999,08219099999,08223099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-06-04T02:00:00,18.2,18.2,12.8,70.87,3.332,100,rain,0,0,13.3,6.2,276,1006.5,33.8,11,0,0,0,,"Rain, Partially cloudy",rain,"08221099999,08219099999,08223099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-06-04T03:00:00,17.3,17.3,12.2,72.16,0,0,,0,0,10.8,6.2,286,1006.3,50.3,9.8,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,08219099999,08223099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-06-04T04:00:00,16.7,16.7,11.8,72.89,0.005,100,rain,0,0,21.6,9.7,262,1005.4,46.9,11.4,0,0,0,,"Rain, Partially cloudy",rain,"08221099999,08219099999,08223099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-06-04T05:00:00,16.6,16.6,14.4,87.14,0,0,,0,0,22,11.9,299,1005.2,34.9,10.7,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,LEMD,LEVS,08226099999,08223099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-06-04T06:00:00,16.2,16.2,11.4,73.3,0,0,,0,0,26.3,10.5,258,1004.5,53.7,12.4,0,0,0,,Partially cloudy,partly-cloudy-night,"08221099999,08219099999,08223099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-06-04T07:00:00,16,16,11.3,73.77,0.006,100,rain,0,0,22.3,8.7,267,1004.5,46.9,14.7,0.4,0,0,,"Rain, Partially cloudy",rain,"08221099999,08219099999,08223099999,08222099999,08220099999,08215099999"
"Madrid, Comunidad de Madrid, España",2020-06-04T08:00:00,16.1,16.1,11.4,73.95,0.008,100,rain,0,0,22,10.8,258,1004.3,97.7,20.3,8,0,0,,"Rain, Overcast",rain,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
"Madrid, Comunidad de Madrid, España",2020-06-04T09:00:00,15.2,15.2,12.7,85.22,1.449,100,rain,0,0,24.1,11.5,282,1005.7,92.6,13.2,32,0.1,0,,"Rain, Overcast",rain,"08221099999,08224099999,D8661,08219099999,08223099999,08222099999,08220099999"
