country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel,other_fuel1,other_fuel2,other_fuel3,commissioning_year,owner,source,url,geolocation_source,wepp_id,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017,generation_gwh_2018,generation_gwh_2019,generation_data_source,estimated_generation_gwh_2013,estimated_generation_gwh_2014,estimated_generation_gwh_2015,estimated_generation_gwh_2016,estimated_generation_gwh_2017,estimated_generation_note_2013,estimated_generation_note_2014,estimated_generation_note_2015,estimated_generation_note_2016,estimated_generation_note_2017
ESP,Spain,PARQUE EOLICO SIERRA DEL MADERO I,WRI1007681,14.85,41.7790,-1.9839,Wind,,,,,PARQUE EOLICO SIERRA DEL MADERO SA.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1046275|1073604,,,,,,,,,,,,,,31.58,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,PARQUE EOLICO SIERRA DEL ORO,WRI1007683,26.0,38.2709,-1.3768,Wind,,,,,URBAENERGIA  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,,,,,,,,,,55.29,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,PARQUE EOLICO SIERRA ELGEA,WRI1007686,26.97,43.0167,-2.7667,Wind,,,,,EOLICAS DE EUSKADI  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1047579,,,,,,,,,,,,,,57.35,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,PARQUE EOLICO SIERRA GORDA,WRI1007688,26.4,38.6137,-1.1147,Wind,,,,,ENDESA COGENERACION Y RENOVABLES  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,,,,,,,,,,56.14,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,PARQUE EOLICO SIERRA MENERA II,WRI1007691,39.95,40.7342,-1.6172,Wind,,,,,IBERDROLA ENERGIAS RENOVABLES  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1065790,,,,,,,,,,,,,,84.96,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,PARQUE EOLICO SOLANA,WRI1007698,29.7,38.6328,-0.8197,Wind,,,,,GAMESA ENERGIA  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,,,,,,,,,,63.16,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,PARQUE EOLICO TAHIVILLA,WRI1007704,30.0,36.0139,-5.6069,Wind,,,,,DESARROLLOS EOLICOS DE TARIFA  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1013640,,,,,,,,,,,,,,63.80,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,PARQUE EOLICO VALDEFUENTES,WRI1007714,28.0,37.5076,-7.2704,Wind,,,,2009.0,IBERDROLA RENOVABLES ANDALUCIA S.A.U.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1074281,,,,,,,,,,78.28,76.97,68.92,66.62,66.24,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,PARQUE EOLICO VALMEDIANO,WRI1007719,44.88,41.8347,-5.8888,Wind,,,,,ENERGIAS EOLICAS EUROPEAS  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,,,,,,,,,,95.44,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,PARQUE EOLICO VILLACASTIN,WRI1007724,14.52,40.7796,-4.4136,Wind,,,,2000.0,PARQUE EOLICO ALTOS DEL VOLTOYA  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1046274,,,,,,,,,,33.10,29.25,26.25,25.94,26.07,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,PENA DE BEJO,WRI1007734,20.8,43.1504,-4.3817,Hydro,,,,,SALTOS DEL NANSA I  S.A. UNIPERSONAL,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1027891,,,,,,,,,,61.17,68.33,35.64,63.12,31.02,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ESP,Spain,PENA MIRA,WRI1007735,36.55,39.7167,-1.4333,Wind,,,,,GAMESA ENERGIA  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1053824,,,,,,,,,,,,,,77.73,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,PENAFLOR III,WRI1007738,97.98,41.7610,-4.9874,Wind,,,,2012.0,IBERENOVA PROMOCIONES  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,1091912,,,,,,,,,,283.73,291.59,200.90,218.46,194.22,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,PLANTA COGENERACION BECOSA -FUENTE PIEDRA,WRI1007749,16.434,37.1353,-4.7300,Waste,,,,2003.0,NEOELECTRA SC FUENTE DE PIEDRA GESTION S.L.U.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,,,,,,,,,,5.72,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,PLANTA DDP GUARDO,WRI1007752,14.685,42.8261,-4.8463,Waste,,,,,DESIMPACTO DE PURINES GUARDO  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,,,,,,,,,,5.11,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,PLANTA EOLICA DE ZAS,WRI1007771,24.0,42.9167,-8.7667,Wind,,,,1998.0,DESARROLLOS EOLICOS DE GALICIA  S.A,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1049632,,,,,,,,,,46.11,51.40,53.91,49.03,49.34,WIND-V1,WIND-V1,WIND-V1,WIND-V1,WIND-V1
ESP,Spain,PLANTA SECADO TERMICO DE LODOS E.R.A.R. DE BUTARQUE,WRI1007779,18.0,37.5624,-5.1254,Gas,,,,,SUFI  SA (70%) Y CADAGUA  SA (30%),Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,,,,,,,,,,,,,,,42.66,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,PLANTA SOLAR TERMICA HELIOENERGY 1,WRI1023548,100.0,37.5729,-5.1449,Solar,,,,2011.0,HELIOENERGY ELECTRICIDAD UNO  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,1071659,,,,,,,,,,221.68,219.84,218.33,199.13,201.41,SOLAR-V1,SOLAR-V1,SOLAR-V1,SOLAR-V1,SOLAR-V1
ESP,Spain,PLANTA SOLAR TERMICA SOLAR TRES,WRI1007782,19.903,37.4166,-6.2736,Solar,,,,2011.0,GEMASOLAR 2006 S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,,,,,,,,,,,47.43,48.18,48.57,40.77,39.49,SOLAR-V1,SOLAR-V1,SOLAR-V1,SOLAR-V1,SOLAR-V1
ESP,Spain,PLANTA SOLAR TERMICA SOLNOVA 1,WRI1023647,150.0,37.4179,-6.2771,Solar,,,,2010.0,SOLNOVA ELECTRICIDAD S.A (A-91378992),Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,1071658,,,,,,,,,,352.87,352.55,307.52,301.62,296.27,SOLAR-V1,SOLAR-V1,SOLAR-V1,SOLAR-V1,SOLAR-V1
ESP,Spain,PLANTA SOLAR TERMOELECTICA PS 10,WRI1007784,11.02,37.4422,-6.2542,Solar,,,,2006.0,SANLUCAR SOLAR  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,,,,,,,22.06,21.66,15.29,25.20,25.25,SOLAR-V1,SOLAR-V1,SOLAR-V1,SOLAR-V1,SOLAR-V1
ESP,Spain,PLANTA TERMOSOLAR DE OLIVENZA-1,WRI1007786,50.0,38.7550,-7.1450,Solar,,,,2012.0,IBEREOLICA SOLAR OLIVENZA  S.L.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,1087360,,,,,,,,,,112.01,109.96,110.58,110.43,100.61,SOLAR-V1,SOLAR-V1,SOLAR-V1,SOLAR-V1,SOLAR-V1
ESP,Spain,PONT DE REI 1,WRI1007796,46.14,42.8384,0.7390,Hydro,,,,1960.0,ENDESA GENERACION S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1029328,,,,,,,,,,155.65,155.41,66.61,150.41,69.37,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ESP,Spain,PONTENOVO 1,WRI1007797,25.770000000000003,42.3746,-7.2351,Hydro,,,,1952.0,IBERDROLA GENERACION  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,1019211,,,,,,,,,,82.64,82.64,58.37,82.87,55.38,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ESP,Spain,PORTO GR 1,WRI1007801,17.6,42.3094,-8.2049,Hydro,,,,1963.0,ENDESA GENERACION S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,,,,,,66.51,69.43,34.81,66.70,32.32,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ESP,Spain,PORTODEMOUROS GRUPO 2,WRI1007802,88.12,42.3167,-7.0274,Hydro,,,,1968.0,GAS NATURAL FENOSA GENERACION  S.L.U.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1032476,,,,,,,,,,283.84,283.84,188.74,284.61,178.50,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ESP,Spain,PROAZA 1,WRI1007805,49.54,43.2518,-6.0163,Hydro,,,,1968.0,HIDROELECTRICA DEL CANTABRICO  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1018397,,,,,,,,,,150.04,150.04,61.15,160.17,60.77,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ESP,Spain,PROCESOS ECOLOGICOS CARMONA 1,WRI1007808,45.0,37.4712,-5.6461,Waste,,,,,PROCESOS ECOLOGICOS CARMONA 1  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,,,,,,,,,,15.67,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,PROCESOS ECOLOGICOS VILCHES,WRI1007810,15.0,38.2070,-3.5102,Waste,,,,2001.0,PROCESOS ECOLOGICOS VILCHES  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,,,,,,,,,,5.22,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,PST LEBRIJA I,WRI1007813,49.9,37.0066,-6.0434,Solar,,,,2011.0,SOLUCIA RENOVABLES 1  S.L,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,,,,,,,,,,,125.67,124.85,119.54,99.83,102.10,SOLAR-V1,SOLAR-V1,SOLAR-V1,SOLAR-V1,SOLAR-V1
ESP,Spain,PST PALMA DEL RIO I,WRI1007814,49.9,37.6485,-5.2600,Solar,,,,2011.0,TERMOSOLAR PALMA SAETILLA S.L.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,,,,,,,,,,,111.34,110.42,109.67,100.09,101.51,SOLAR-V1,SOLAR-V1,SOLAR-V1,SOLAR-V1,SOLAR-V1
ESP,Spain,PST SOLACOR 1,WRI1007815,100.0,37.9582,-4.4981,Solar,,,,2012.0,SOLACOR ELECTRICIDAD UNO  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,1083761,,,,,,,,,,223.93,220.28,246.67,219.16,208.61,SOLAR-V1,SOLAR-V1,SOLAR-V1,SOLAR-V1,SOLAR-V1
ESP,Spain,PUENTE BIBEY 4,WRI1007817,312.41,42.3921,-7.2191,Hydro,,,,1966.0,IBERDROLA GENERACION  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,1019213,,,,,,,,,,863.64,863.64,405.75,858.32,596.24,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ESP,Spain,PUENTE NUEVO GR 3,WRI1007820,299.76,38.1108,-4.9354,Coal,,,,1980.0,VIESGO GENERACION  S.L.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,1015893,,,,1512.042,873.707,1292.724,,,JRC-PPDB-OPEN,,,,,1367.42,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,PUERTO DE BARCELONA  GRUPO 2,WRI1007821,866.3,41.3366,2.1594,Gas,,,,2010.0,GAS NATURAL FENOSA GENERACION  S.L.U.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,1057106,,,,2309.512,1982.689,1720.248,,,JRC-PPDB-OPEN,,,,,2053.41,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,PUERTO ERRADO 2,WRI1007823,30.0,38.2793,-1.6010,Solar,,,,2012.0,TUBO SOL PE2  S.L.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,1078640,,,,,,,,,,67.29,66.30,66.68,66.59,61.07,SOLAR-V1,SOLAR-V1,SOLAR-V1,SOLAR-V1,SOLAR-V1
ESP,Spain,PUERTO PENA 1,WRI1007824,55.199999999999996,39.0370,-5.2342,Hydro,,,,1964.0,ENDESA GENERACION S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1027887,,,,,,,,,,158.92,161.79,60.03,141.67,55.40,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ESP,Spain,PUNTA GRANDE 19 DIESEL 11,WRI1007826,184.94999999999996,28.9630,-13.5477,Oil,,,,2013.0,UNION ELECTRICA DE CANARIAS GENERACION  S.A.U.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1032397,,,,,,,,,,,,,,385.34,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,PURINARSA TRATAMIENTO DE PURINES,WRI1007837,15.0,42.4496,-6.9476,Waste,,,,,PURINARSA  S.L.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,,,,,,,,,,5.22,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,Palma del Rio CSP,WKS0070419,100.0,37.6480,-5.2540,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,212.29,209.93,214.90,213.86,236.23,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ESP,Spain,Palma del Río II,WKS0071041,50.0,37.6480,-5.2540,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,106.68,105.75,107.76,107.72,118.43,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ESP,Spain,Pereruela,WKS0061089,9.9,41.4670,-5.8210,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,16.30,16.29,16.75,16.22,17.18,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ESP,Spain,Picón I,WKS0072592,50.0,39.0300,-4.0200,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,107.29,106.04,106.59,106.53,105.29,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ESP,Spain,Picón II,WKS0072593,50.0,39.0300,-4.0200,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,107.29,106.04,106.59,106.53,105.29,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ESP,Spain,Pitiegua,WKS0060367,4.9,41.0536,-5.4377,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,8.31,8.31,8.37,7.82,8.93,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ESP,Spain,Plasencia,WKS0072328,4.0,41.7120,-1.2490,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,6.14,6.51,6.76,6.59,6.78,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ESP,Spain,Pozal de Gallinas,WKS0072904,4.5,41.3286,-4.8212,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,7.18,7.11,7.12,7.00,7.44,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ESP,Spain,Pozohondo I,WKS0063613,4.0,38.7167,-1.8857,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,7.60,7.40,7.67,7.62,7.47,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ESP,Spain,Pozohondo II,WKS0060337,5.1,38.7218,-1.8810,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,10.34,10.22,10.42,10.37,10.22,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ESP,Spain,Puebla de Almoradiel,WKS0060105,11.8,39.6320,-3.0900,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,22.24,22.47,23.58,22.47,24.03,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ESP,Spain,Puertollano,WKS0060011,47.6,38.6200,-3.9740,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,102.21,100.03,112.16,99.27,106.78,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ESP,Spain,QUERENO GR 1,WRI1007838,36.46,42.4496,-6.9476,Hydro,,,,1961.0,ENDESA GENERACION S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1015721,,,,,,,,,,127.01,127.01,70.65,116.69,63.95,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ESP,Spain,Quintanilla,WKS0060168,9.5,37.9620,-4.4810,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,18.84,17.66,20.10,18.37,19.67,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ESP,Spain,RAMIRO II,WRI1007841,49.5,42.3826,-7.5684,Wind,,,,,PRENEAL  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,,,,,,,,,,,,,,,105.27,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,REGUEIRO GRUPO 2,WRI1007842,28.64,42.3826,-7.5684,Hydro,,,,1970.0,GAS NATURAL FENOSA GENERACION  S.L.U.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1032479,,,,,,,,,,90.79,97.59,62.83,97.86,54.69,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ESP,Spain,REPSOL PUERTOLLANO,WRI1007845,80.5,38.6478,-4.1214,Gas,,,,1994.0,REPSOL PETROLEO  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,GEODB,1027345,,,,,,,,,,,,,,190.81,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,NO-ESTIMATION,CAPACITY-FACTOR-V1
ESP,Spain,RIBA ROJA 1,WRI1007848,261.28,41.2422,0.4309,Hydro,,,,1969.0,ENDESA GENERACION S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,1015796,,,,,,,,,,758.96,764.20,396.92,765.79,344.24,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ESP,Spain,RIBADELAGO GR 3,WRI1007849,34.56,41.9781,-6.1404,Hydro,,,,1955.0,ENDESA GENERACION S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,CARMA,1015722,,,,,,,,,,119.23,119.23,55.69,119.56,49.20,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ESP,Spain,RICOBAYO II 1,WRI1007850,326.57000000000005,41.5278,-5.9877,Hydro,,,,1999.0,IBERDROLA GENERACION  S.A.,Red Eléctrica de España,http://www.ree.es/en/statistical-data-of-spanish-electrical-system/annual-report/preliminary-report-spanish-electricity-system-2015,WRI,,,,,294.802,496.464,51.042,,,JRC-PPDB-OPEN,1134.61,1056.97,358.75,1044.32,285.51,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1,HYDRO-V1
ESP,Spain,Ramón Escriche,WKS0060208,8.0,41.2390,0.5336,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,15.98,15.25,15.60,15.56,15.81,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ESP,Spain,Requena,WKS0073275,12.0,39.4751,-1.1546,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,25.96,25.99,25.82,25.65,26.15,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
ESP,Spain,Rota,WKS0060360,5.0,36.6950,-6.2840,Solar,,,,,,Wiki-Solar,https://www.wiki-solar.org,Wiki-Solar,,,,,,,,,,,11.24,10.87,10.94,10.72,11.28,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE,SOLAR-V1-NO-AGE
